date,ta,tb,tc
2021-03-25 08:00:00,1660,1588,1564
2021-03-25 09:00:00,9494,3415,3279
2021-03-25 10:00:00,12545,4040,3894
2021-03-25 11:00:00,11289,3923,3772
2021-03-25 12:00:00,10137,3487,3380
2021-03-25 13:00:00,10966,3258,3119
2021-03-25 14:00:00,10765,3544,3384
2021-03-25 15:00:00,10177,3607,3439
2021-03-25 16:00:00,9947,3452,3302
2021-03-25 17:00:00,9646,3334,3214
2021-03-25 18:00:00,10420,3843,3740
2021-03-25 19:00:00,10034,3720,3660
2021-03-25 20:00:00,10054,3798,3703
2021-03-25 21:00:00,9017,3418,3355
2021-03-25 22:00:00,6316,2887,2840
2021-03-25 23:00:00,4286,2011,1977
2021-03-26 00:00:00,1377,892,880
2021-03-26 01:00:00,355,342,334
2021-03-26 02:00:00,210,197,194
2021-03-26 03:00:00,154,145,142
2021-03-26 04:00:00,130,130,130
2021-03-26 05:00:00,268,261,259
2021-03-26 06:00:00,785,772,764
2021-03-26 07:00:00,1336,1315,1306
2021-03-26 08:00:00,1964,1783,1753
2021-03-26 09:00:00,9564,3237,3103
2021-03-26 10:00:00,12050,3796,3638
2021-03-26 11:00:00,10649,3312,3193
2021-03-26 12:00:00,9764,3504,3426
2021-03-26 13:00:00,10693,3144,3030
2021-03-26 14:00:00,10646,3564,3429
2021-03-26 15:00:00,10666,3444,3304
2021-03-26 16:00:00,10603,3655,3529
2021-03-26 17:00:00,9507,3652,3538
2021-03-26 18:00:00,9985,3545,3423
2021-03-26 19:00:00,9275,3363,3297
2021-03-26 20:00:00,8453,3376,3321
2021-03-26 21:00:00,7599,3053,3017
2021-03-26 22:00:00,5931,2617,2567
2021-03-26 23:00:00,3823,1711,1678
2021-03-27 00:00:00,1226,827,816
2021-03-27 01:00:00,421,405,401
2021-03-27 02:00:00,266,242,238
2021-03-27 03:00:00,134,133,132
2021-03-27 04:00:00,121,121,119
2021-03-27 05:00:00,224,224,224
2021-03-27 06:00:00,528,528,528
2021-03-27 07:00:00,1086,1085,1081
2021-03-27 08:00:00,1758,1641,1618
2021-03-27 09:00:00,8113,3022,2905
2021-03-27 10:00:00,10661,3624,3526
2021-03-27 11:00:00,10083,3335,3261
2021-03-27 12:00:00,8310,2793,2722
2021-03-27 13:00:00,9329,2805,2693
2021-03-27 14:00:00,9750,3057,2934
2021-03-27 15:00:00,9743,3387,3261
2021-03-27 16:00:00,10156,3544,3412
2021-03-27 17:00:00,9478,3637,3544
2021-03-27 18:00:00,9293,3088,3026
2021-03-27 19:00:00,8160,3024,2976
2021-03-27 20:00:00,8084,3046,2985
2021-03-27 21:00:00,7958,3034,2969
2021-03-27 22:00:00,5520,2306,2258
2021-03-27 23:00:00,3785,1791,1757
2021-03-28 00:00:00,1327,921,910
2021-03-28 01:00:00,372,363,360
2021-03-28 02:00:00,242,230,227
2021-03-28 03:00:00,143,135,134
2021-03-28 04:00:00,133,133,132
2021-03-28 05:00:00,173,173,170
2021-03-28 06:00:00,543,543,543
2021-03-28 07:00:00,1068,1068,1065
2021-03-28 08:00:00,1671,1545,1518
2021-03-28 09:00:00,8085,2941,2847
2021-03-28 10:00:00,11176,3453,3364
2021-03-28 11:00:00,10815,3612,3528
2021-03-28 12:00:00,8272,2640,2586
2021-03-28 13:00:00,8916,2753,2691
2021-03-28 14:00:00,9850,3121,3038
2021-03-28 15:00:00,9879,3498,3410
2021-03-28 16:00:00,9967,3516,3418
2021-03-28 17:00:00,9738,3375,3294
2021-03-28 18:00:00,10623,3785,3690
2021-03-28 19:00:00,8982,3184,3130
2021-03-28 20:00:00,8202,3091,3037
2021-03-28 21:00:00,7955,3031,2979
2021-03-28 22:00:00,5819,2566,2538
2021-03-28 23:00:00,3574,1578,1557
2021-03-29 00:00:00,1195,818,806
2021-03-29 01:00:00,460,446,445
2021-03-29 02:00:00,327,318,316
2021-03-29 03:00:00,156,144,144
2021-03-29 04:00:00,128,127,127
2021-03-29 05:00:00,259,244,244
2021-03-29 06:00:00,661,647,646
2021-03-29 07:00:00,1105,1097,1094
2021-03-29 08:00:00,1694,1607,1578
2021-03-29 09:00:00,9053,3156,2978
2021-03-29 10:00:00,11777,3592,3469
2021-03-29 11:00:00,11066,3383,3236
2021-03-29 12:00:00,9246,2991,2917
2021-03-29 13:00:00,10030,3028,2908
2021-03-29 14:00:00,10682,3132,2971
2021-03-29 15:00:00,10540,3444,3311
2021-03-29 16:00:00,10129,3486,3351
2021-03-29 17:00:00,9502,3438,3295
2021-03-29 18:00:00,10421,3736,3607
2021-03-29 19:00:00,9633,3410,3351
2021-03-29 20:00:00,9269,3375,3309
2021-03-29 21:00:00,8220,3220,3162
2021-03-29 22:00:00,5876,2479,2444
2021-03-29 23:00:00,3789,1694,1673
2021-03-30 00:00:00,1428,942,935
2021-03-30 01:00:00,368,351,349
2021-03-30 02:00:00,214,201,198
2021-03-30 03:00:00,151,144,144
2021-03-30 04:00:00,137,137,136
2021-03-30 05:00:00,240,227,226
2021-03-30 06:00:00,692,675,672
2021-03-30 07:00:00,1175,1160,1157
2021-03-30 08:00:00,2213,1598,1569
2021-03-30 09:00:00,12070,3039,2904
2021-03-30 10:00:00,12113,3540,3400
2021-03-30 11:00:00,10710,3538,3398
2021-03-30 12:00:00,9109,2719,2659
2021-03-30 13:00:00,9579,2714,2601
2021-03-30 14:00:00,10385,3038,2889
2021-03-30 15:00:00,9760,3044,2909
2021-03-30 16:00:00,9867,3296,3145
2021-03-30 17:00:00,9527,3230,3082
2021-03-30 18:00:00,9850,3248,3173
2021-03-30 19:00:00,9403,3239,3170
2021-03-30 20:00:00,8630,3324,3268
2021-03-30 21:00:00,7499,3001,2960
2021-03-30 22:00:00,5495,2196,2154
2021-03-30 23:00:00,3421,1485,1467
2021-03-31 00:00:00,1319,784,777
2021-03-31 01:00:00,348,341,340
2021-03-31 02:00:00,215,210,207
2021-03-31 03:00:00,149,149,149
2021-03-31 04:00:00,138,132,131
2021-03-31 05:00:00,199,199,198
2021-03-31 06:00:00,610,601,600
2021-03-31 07:00:00,1073,1062,1061
2021-03-31 08:00:00,1482,1438,1420
2021-03-31 09:00:00,8643,3143,3008
2021-03-31 10:00:00,11043,3484,3366
2021-03-31 11:00:00,9565,2902,2789
2021-03-31 12:00:00,9564,2759,2693
2021-03-31 13:00:00,9850,2985,2888
2021-03-31 14:00:00,10068,3071,2936
2021-03-31 15:00:00,10196,3192,3041
2021-03-31 16:00:00,10042,3167,3045
2021-03-31 17:00:00,9195,3141,3041
2021-03-31 18:00:00,9637,3167,3085
2021-03-31 19:00:00,9123,2910,2835
2021-03-31 20:00:00,8286,3074,2999
2021-03-31 21:00:00,8137,3000,2947
2021-03-31 22:00:00,5648,2375,2339
2021-03-31 23:00:00,3723,1489,1469
2021-04-01 00:00:00,1338,797,782
2021-04-01 01:00:00,317,301,300
2021-04-01 02:00:00,212,197,195
2021-04-01 03:00:00,131,128,128
2021-04-01 04:00:00,118,111,111
2021-04-01 05:00:00,244,231,231
2021-04-01 06:00:00,613,578,577
2021-04-01 07:00:00,1116,1066,1064
2021-04-01 08:00:00,1569,1393,1362
2021-04-01 09:00:00,8661,2918,2811
2021-04-01 10:00:00,11095,3511,3366
2021-04-01 11:00:00,10559,3409,3308
2021-04-01 12:00:00,9104,2862,2799
2021-04-01 13:00:00,9869,2608,2526
2021-04-01 14:00:00,10020,2866,2744
2021-04-01 15:00:00,10345,3124,3015
2021-04-01 16:00:00,10110,3229,3111
2021-04-01 17:00:00,9051,3003,2890
2021-04-01 18:00:00,9621,3162,3083
2021-04-01 19:00:00,9332,2949,2859
2021-04-01 20:00:00,8951,3380,3325
2021-04-01 21:00:00,8100,2784,2732
2021-04-01 22:00:00,5647,2219,2184
2021-04-01 23:00:00,3183,1251,1229
2021-04-02 00:00:00,1321,755,748
2021-04-02 01:00:00,297,290,289
2021-04-02 02:00:00,160,151,151
2021-04-02 03:00:00,178,169,168
2021-04-02 04:00:00,135,130,129
2021-04-02 05:00:00,193,190,190
2021-04-02 06:00:00,547,531,531
2021-04-02 07:00:00,1115,1080,1079
2021-04-02 08:00:00,1786,1380,1350
2021-04-02 09:00:00,8038,2745,2615
2021-04-02 10:00:00,10782,3356,3207
2021-04-02 11:00:00,9657,2798,2677
2021-04-02 12:00:00,8435,2552,2490
2021-04-02 13:00:00,8933,2522,2424
2021-04-02 14:00:00,9933,3342,3237
2021-04-02 15:00:00,9784,3017,2886
2021-04-02 16:00:00,9952,3313,3172
2021-04-02 17:00:00,8129,2905,2779
2021-04-02 18:00:00,8504,2986,2891
2021-04-02 19:00:00,7832,2555,2493
2021-04-02 20:00:00,7438,2601,2516
2021-04-02 21:00:00,7016,2655,2606
2021-04-02 22:00:00,5048,1843,1799
2021-04-02 23:00:00,3075,1128,1105
2021-04-03 00:00:00,1407,806,791
2021-04-03 01:00:00,359,351,349
2021-04-03 02:00:00,201,194,190
2021-04-03 03:00:00,154,145,144
2021-04-03 04:00:00,130,128,128
2021-04-03 05:00:00,152,143,141
2021-04-03 06:00:00,474,454,454
2021-04-03 07:00:00,904,870,868
2021-04-03 08:00:00,1277,1127,1098
2021-04-03 09:00:00,7127,2383,2278
2021-04-03 10:00:00,9068,2865,2766
2021-04-03 11:00:00,8665,2678,2608
2021-04-03 12:00:00,8254,2302,2245
2021-04-03 13:00:00,8672,2236,2158
2021-04-03 14:00:00,9579,2803,2703
2021-04-03 15:00:00,8595,2768,2662
2021-04-03 16:00:00,9171,2992,2904
2021-04-03 17:00:00,8672,3228,3136
2021-04-03 18:00:00,8601,2770,2704
2021-04-03 19:00:00,7432,2485,2422
2021-04-03 20:00:00,6825,2432,2389
2021-04-03 21:00:00,6033,2172,2132
2021-04-03 22:00:00,4953,1733,1691
2021-04-03 23:00:00,3315,1208,1184
2021-04-04 00:00:00,1214,694,688
2021-04-04 01:00:00,315,308,306
2021-04-04 02:00:00,160,156,155
2021-04-04 03:00:00,139,131,130
2021-04-04 04:00:00,100,98,87
2021-04-04 05:00:00,147,142,139
2021-04-04 06:00:00,432,420,419
2021-04-04 07:00:00,828,804,801
2021-04-04 08:00:00,1211,1023,1000
2021-04-04 09:00:00,6261,2133,2053
2021-04-04 10:00:00,8068,2699,2616
2021-04-04 11:00:00,7880,2512,2447
2021-04-04 12:00:00,7195,2225,2167
2021-04-04 13:00:00,7284,2093,2028
2021-04-04 14:00:00,8148,2621,2550
2021-04-04 15:00:00,8440,2918,2822
2021-04-04 16:00:00,9604,3180,3099
2021-04-04 17:00:00,7765,2565,2478
2021-04-04 18:00:00,7873,2793,2724
2021-04-04 19:00:00,6868,2439,2381
2021-04-04 20:00:00,6585,2422,2388
2021-04-04 21:00:00,6331,2177,2152
2021-04-04 22:00:00,4970,1864,1833
2021-04-04 23:00:00,2890,1162,1149
2021-04-05 00:00:00,909,569,566
2021-04-05 01:00:00,314,308,308
2021-04-05 02:00:00,238,237,235
2021-04-05 03:00:00,131,128,125
2021-04-05 04:00:00,126,126,126
2021-04-05 05:00:00,171,168,168
2021-04-05 06:00:00,419,410,410
2021-04-05 07:00:00,852,796,793
2021-04-05 08:00:00,1295,1080,1068
2021-04-05 09:00:00,7620,2459,2378
2021-04-05 10:00:00,10267,2996,2886
2021-04-05 11:00:00,9261,2779,2714
2021-04-05 12:00:00,7650,2258,2198
2021-04-05 13:00:00,8515,2359,2299
2021-04-05 14:00:00,8611,2563,2491
2021-04-05 15:00:00,9390,3017,2924
2021-04-05 16:00:00,9383,3441,3336
2021-04-05 17:00:00,8049,2948,2866
2021-04-05 18:00:00,8657,2942,2880
2021-04-05 19:00:00,7687,2493,2443
2021-04-05 20:00:00,8054,2582,2531
2021-04-05 21:00:00,7532,2342,2308
2021-04-05 22:00:00,4993,1958,1929
2021-04-05 23:00:00,3089,1074,1063
2021-04-06 00:00:00,881,527,520
2021-04-06 01:00:00,233,228,227
2021-04-06 02:00:00,117,114,112
2021-04-06 03:00:00,105,104,103
2021-04-06 04:00:00,100,100,100
2021-04-06 05:00:00,137,130,130
2021-04-06 06:00:00,450,444,443
2021-04-06 07:00:00,745,737,736
2021-04-06 08:00:00,1301,964,944
2021-04-06 09:00:00,8102,2534,2400
2021-04-06 10:00:00,10458,3173,2990
2021-04-06 11:00:00,8843,2696,2576
2021-04-06 12:00:00,8017,2473,2398
2021-04-06 13:00:00,8749,2369,2261
2021-04-06 14:00:00,9562,2340,2191
2021-04-06 15:00:00,10438,3750,3614
2021-04-06 16:00:00,9292,3044,2893
2021-04-06 17:00:00,8621,2886,2772
2021-04-06 18:00:00,9104,2786,2718
2021-04-06 19:00:00,8760,2863,2800
2021-04-06 20:00:00,7889,2554,2495
2021-04-06 21:00:00,7415,2605,2561
2021-04-06 22:00:00,5039,1955,1930
2021-04-06 23:00:00,3012,1077,1051
2021-04-07 00:00:00,1041,480,477
2021-04-07 01:00:00,237,231,230
2021-04-07 02:00:00,134,131,128
2021-04-07 03:00:00,107,102,102
2021-04-07 04:00:00,94,93,92
2021-04-07 05:00:00,177,173,170
2021-04-07 06:00:00,389,377,375
2021-04-07 07:00:00,639,633,630
2021-04-07 08:00:00,967,881,859
2021-04-07 09:00:00,7813,2357,2212
2021-04-07 10:00:00,10448,3054,2922
2021-04-07 11:00:00,9445,2425,2320
2021-04-07 12:00:00,7821,2459,2399
2021-04-07 13:00:00,9006,2150,2031
2021-04-07 14:00:00,11285,2285,2164
2021-04-07 15:00:00,9193,2830,2686
2021-04-07 16:00:00,8735,2630,2498
2021-04-07 17:00:00,8298,2720,2580
2021-04-07 18:00:00,8437,2664,2554
2021-04-07 19:00:00,8281,2501,2461
2021-04-07 20:00:00,8343,2582,2526
2021-04-07 21:00:00,7538,2408,2368
2021-04-07 22:00:00,4845,1911,1858
2021-04-07 23:00:00,3229,1273,1262
2021-04-08 00:00:00,1140,584,575
2021-04-08 01:00:00,252,246,244
2021-04-08 02:00:00,126,122,121
2021-04-08 03:00:00,133,126,126
2021-04-08 04:00:00,101,99,99
2021-04-08 05:00:00,162,157,155
2021-04-08 06:00:00,434,424,423
2021-04-08 07:00:00,675,663,663
2021-04-08 08:00:00,1013,972,939
2021-04-08 09:00:00,7499,2281,2171
2021-04-08 10:00:00,10364,3127,3011
2021-04-08 11:00:00,9011,2446,2345
2021-04-08 12:00:00,7665,2511,2469
2021-04-08 13:00:00,8231,2025,1918
2021-04-08 14:00:00,8983,2308,2219
2021-04-08 15:00:00,8681,2541,2403
2021-04-08 16:00:00,8888,3234,3089
2021-04-08 17:00:00,7740,2512,2369
2021-04-08 18:00:00,8558,2470,2418
2021-04-08 19:00:00,7895,2354,2303
2021-04-08 20:00:00,8429,2498,2453
2021-04-08 21:00:00,7571,2470,2432
2021-04-08 22:00:00,5022,1843,1805
2021-04-08 23:00:00,3092,1212,1192
2021-04-09 00:00:00,896,560,553
2021-04-09 01:00:00,190,187,187
2021-04-09 02:00:00,112,109,106
2021-04-09 03:00:00,123,120,119
2021-04-09 04:00:00,102,102,102
2021-04-09 05:00:00,189,181,181
2021-04-09 06:00:00,404,394,392
2021-04-09 07:00:00,693,670,667
2021-04-09 08:00:00,1059,953,934
2021-04-09 09:00:00,6590,2196,2084
2021-04-09 10:00:00,9574,2870,2742
2021-04-09 11:00:00,9216,2369,2254
2021-04-09 12:00:00,8377,2814,2735
2021-04-09 13:00:00,8172,2072,1983
2021-04-09 14:00:00,8666,2167,2054
2021-04-09 15:00:00,8948,2607,2506
2021-04-09 16:00:00,8345,2522,2391
2021-04-09 17:00:00,7273,2479,2379
2021-04-09 18:00:00,8847,2558,2450
2021-04-09 19:00:00,7781,2366,2321
2021-04-09 20:00:00,7770,2219,2173
2021-04-09 21:00:00,6900,2304,2259
2021-04-09 22:00:00,4699,1800,1761
2021-04-09 23:00:00,3046,1197,1178
2021-04-10 00:00:00,971,520,516
2021-04-10 01:00:00,242,233,232
2021-04-10 02:00:00,164,153,151
2021-04-10 03:00:00,115,103,102
2021-04-10 04:00:00,83,82,82
2021-04-10 05:00:00,167,158,157
2021-04-10 06:00:00,350,339,339
2021-04-10 07:00:00,762,746,746
2021-04-10 08:00:00,931,847,826
2021-04-10 09:00:00,6903,2114,2027
2021-04-10 10:00:00,9498,2796,2692
2021-04-10 11:00:00,8881,2445,2373
2021-04-10 12:00:00,6955,2059,2015
2021-04-10 13:00:00,7851,1862,1793
2021-04-10 14:00:00,8713,2117,2034
2021-04-10 15:00:00,8504,2445,2371
2021-04-10 16:00:00,8302,2538,2429
2021-04-10 17:00:00,8027,2561,2484
2021-04-10 18:00:00,8293,2498,2452
2021-04-10 19:00:00,7248,2186,2129
2021-04-10 20:00:00,6969,2182,2134
2021-04-10 21:00:00,6367,2127,2095
2021-04-10 22:00:00,4459,1604,1571
2021-04-10 23:00:00,3008,1141,1127
2021-04-11 00:00:00,1165,656,645
2021-04-11 01:00:00,413,409,409
2021-04-11 02:00:00,156,152,152
2021-04-11 03:00:00,123,120,120
2021-04-11 04:00:00,84,84,84
2021-04-11 05:00:00,166,158,158
2021-04-11 06:00:00,370,362,362
2021-04-11 07:00:00,639,627,627
2021-04-11 08:00:00,1000,907,901
2021-04-11 09:00:00,6400,2124,2047
2021-04-11 10:00:00,9239,2460,2373
2021-04-11 11:00:00,9705,2635,2566
2021-04-11 12:00:00,7929,2250,2192
2021-04-11 13:00:00,8334,2095,1999
2021-04-11 14:00:00,9305,2644,2551
2021-04-11 15:00:00,8614,2352,2268
2021-04-11 16:00:00,8540,2592,2528
2021-04-11 17:00:00,8465,2437,2349
2021-04-11 18:00:00,8327,2684,2626
2021-04-11 19:00:00,7199,2212,2160
2021-04-11 20:00:00,6949,2070,2027
2021-04-11 21:00:00,6160,2133,2084
2021-04-11 22:00:00,4772,1702,1646
2021-04-11 23:00:00,2942,1105,1082
2021-04-12 00:00:00,945,468,466
2021-04-12 01:00:00,222,212,211
2021-04-12 02:00:00,98,97,97
2021-04-12 03:00:00,98,96,96
2021-04-12 04:00:00,71,70,70
2021-04-12 05:00:00,131,125,125
2021-04-12 06:00:00,412,399,398
2021-04-12 07:00:00,641,621,621
2021-04-12 08:00:00,1144,975,949
2021-04-12 09:00:00,7700,2462,2320
2021-04-12 10:00:00,10485,3016,2875
2021-04-12 11:00:00,9222,2596,2464
2021-04-12 12:00:00,7651,2331,2276
2021-04-12 13:00:00,8908,2286,2178
2021-04-12 14:00:00,8834,2230,2090
2021-04-12 15:00:00,8966,2505,2402
2021-04-12 16:00:00,8361,2511,2391
2021-04-12 17:00:00,8370,2779,2677
2021-04-12 18:00:00,8545,2615,2545
2021-04-12 19:00:00,7948,2376,2318
2021-04-12 20:00:00,8128,2448,2392
2021-04-12 21:00:00,6833,2074,2023
2021-04-12 22:00:00,4980,1877,1829
2021-04-12 23:00:00,3475,1336,1293
2021-04-13 00:00:00,1110,573,571
2021-04-13 01:00:00,217,213,213
2021-04-13 02:00:00,144,136,135
2021-04-13 03:00:00,126,125,125
2021-04-13 04:00:00,74,74,74
2021-04-13 05:00:00,171,166,166
2021-04-13 06:00:00,451,429,429
2021-04-13 07:00:00,735,715,714
2021-04-13 08:00:00,1143,975,950
2021-04-13 09:00:00,8031,2442,2292
2021-04-13 10:00:00,10162,2842,2681
2021-04-13 11:00:00,8891,2412,2258
2021-04-13 12:00:00,7006,2092,2027
2021-04-13 13:00:00,8592,2203,2075
2021-04-13 14:00:00,8537,2135,1990
2021-04-13 15:00:00,8479,2409,2297
2021-04-13 16:00:00,8210,2599,2481
2021-04-13 17:00:00,7634,2496,2391
2021-04-13 18:00:00,8339,2576,2489
2021-04-13 19:00:00,7607,2284,2227
2021-04-13 20:00:00,7455,2381,2309
2021-04-13 21:00:00,6555,2206,2156
2021-04-13 22:00:00,4532,1672,1636
2021-04-13 23:00:00,3222,1192,1169
2021-04-14 00:00:00,1166,610,597
2021-04-14 01:00:00,247,242,240
2021-04-14 02:00:00,156,151,149
2021-04-14 03:00:00,91,86,86
2021-04-14 04:00:00,92,90,90
2021-04-14 05:00:00,161,158,158
2021-04-14 06:00:00,464,456,455
2021-04-14 07:00:00,835,818,814
2021-04-14 08:00:00,1053,973,941
2021-04-14 09:00:00,7240,2223,2112
2021-04-14 10:00:00,10158,2612,2469
2021-04-14 11:00:00,8359,2337,2212
2021-04-14 12:00:00,7393,2026,1955
2021-04-14 13:00:00,8252,2369,2256
2021-04-14 14:00:00,8489,2186,2058
2021-04-14 15:00:00,8506,2514,2377
2021-04-14 16:00:00,8223,2391,2244
2021-04-14 17:00:00,7761,2395,2277
2021-04-14 18:00:00,8282,2586,2516
2021-04-14 19:00:00,7115,2252,2183
2021-04-14 20:00:00,7042,2239,2185
2021-04-14 21:00:00,6555,2236,2183
2021-04-14 22:00:00,4806,1723,1685
2021-04-14 23:00:00,3101,1089,1066
2021-04-15 00:00:00,1170,659,648
2021-04-15 01:00:00,248,237,237
2021-04-15 02:00:00,169,157,156
2021-04-15 03:00:00,116,105,104
2021-04-15 04:00:00,100,100,100
2021-04-15 05:00:00,180,157,157
2021-04-15 06:00:00,528,499,499
2021-04-15 07:00:00,741,725,723
2021-04-15 08:00:00,1101,952,932
2021-04-15 09:00:00,7554,2285,2134
2021-04-15 10:00:00,9463,2557,2453
2021-04-15 11:00:00,8684,2253,2134
2021-04-15 12:00:00,7152,2007,1941
2021-04-15 13:00:00,8042,2048,1962
2021-04-15 14:00:00,9236,2970,2867
2021-04-15 15:00:00,8526,2617,2506
2021-04-15 16:00:00,8325,2569,2444
2021-04-15 17:00:00,8010,2485,2322
2021-04-15 18:00:00,8090,2451,2318
2021-04-15 19:00:00,7559,2557,2447
2021-04-15 20:00:00,11256,5178,5056
2021-04-15 21:00:00,11784,5350,5244
2021-04-15 22:00:00,9061,4219,4150
2021-04-15 23:00:00,5382,2539,2497
2021-04-16 00:00:00,1962,1321,1310
2021-04-16 01:00:00,547,539,537
2021-04-16 02:00:00,247,237,237
2021-04-16 03:00:00,214,204,203
2021-04-16 04:00:00,178,177,177
2021-04-16 05:00:00,435,423,423
2021-04-16 06:00:00,1274,1266,1266
2021-04-16 07:00:00,1636,1622,1622
2021-04-16 08:00:00,2444,2341,2316
2021-04-16 09:00:00,11063,3881,3709
2021-04-16 10:00:00,14347,4776,4608
2021-04-16 11:00:00,12237,3520,3355
2021-04-16 12:00:00,10211,2821,2730
2021-04-16 13:00:00,11022,2781,2663
2021-04-16 14:00:00,10945,2793,2668
2021-04-16 15:00:00,11055,3513,3385
2021-04-16 16:00:00,9785,3000,2842
2021-04-16 17:00:00,9581,2990,2865
2021-04-16 18:00:00,10182,2768,2674
2021-04-16 19:00:00,10747,2967,2879
2021-04-16 20:00:00,36818,18747,18462
2021-04-16 21:00:00,28439,10335,10096
2021-04-16 22:00:00,22303,7542,7370
2021-04-16 23:00:00,18201,4730,4571
2021-04-17 00:00:00,8114,2606,2558
2021-04-17 01:00:00,1463,818,810
2021-04-17 02:00:00,381,316,308
2021-04-17 03:00:00,210,202,200
2021-04-17 04:00:00,181,181,179
2021-04-17 05:00:00,406,405,403
2021-04-17 06:00:00,1076,1065,1064
2021-04-17 07:00:00,1661,1641,1636
2021-04-17 08:00:00,2298,2197,2140
2021-04-17 09:00:00,14944,5105,4838
2021-04-17 10:00:00,17760,5427,5131
2021-04-17 11:00:00,17004,4750,4565
2021-04-17 12:00:00,15723,4245,4109
2021-04-17 13:00:00,14673,4122,3931
2021-04-17 14:00:00,15095,4537,4218
2021-04-17 15:00:00,13857,4304,4111
2021-04-17 16:00:00,14331,4414,4193
2021-04-17 17:00:00,13672,4493,4271
2021-04-17 18:00:00,12143,4292,4143
2021-04-17 19:00:00,12720,4481,4319
2021-04-17 20:00:00,11554,4170,4055
2021-04-17 21:00:00,10349,3792,3681
2021-04-17 22:00:00,10084,3475,3367
2021-04-17 23:00:00,8093,2491,2431
2021-04-18 00:00:00,2992,1478,1458
2021-04-18 01:00:00,550,533,527
2021-04-18 02:00:00,290,280,277
2021-04-18 03:00:00,210,204,202
2021-04-18 04:00:00,161,160,160
2021-04-18 05:00:00,277,273,272
2021-04-18 06:00:00,868,862,862
2021-04-18 07:00:00,1381,1370,1369
2021-04-18 08:00:00,2026,1974,1948
2021-04-18 09:00:00,11945,4235,4053
2021-04-18 10:00:00,13296,4380,4194
2021-04-18 11:00:00,14189,4069,3920
2021-04-18 12:00:00,12558,3639,3502
2021-04-18 13:00:00,11745,3483,3355
2021-04-18 14:00:00,12567,4093,3925
2021-04-18 15:00:00,12324,3790,3561
2021-04-18 16:00:00,11835,3783,3620
2021-04-18 17:00:00,11465,3849,3669
2021-04-18 18:00:00,12426,3888,3761
2021-04-18 19:00:00,10235,3767,3636
2021-04-18 20:00:00,9944,3400,3269
2021-04-18 21:00:00,10749,4015,3914
2021-04-18 22:00:00,9293,2980,2862
2021-04-18 23:00:00,7258,2048,1973
2021-04-19 00:00:00,1952,1240,1175
2021-04-19 01:00:00,500,483,443
2021-04-19 02:00:00,282,266,253
2021-04-19 03:00:00,214,210,205
2021-04-19 04:00:00,177,175,169
2021-04-19 05:00:00,386,376,375
2021-04-19 06:00:00,960,936,934
2021-04-19 07:00:00,1492,1464,1459
2021-04-19 08:00:00,2057,1980,1926
2021-04-19 09:00:00,12058,4339,4120
2021-04-19 10:00:00,14597,4660,4388
2021-04-19 11:00:00,13291,3966,3790
2021-04-19 12:00:00,11872,3743,3583
2021-04-19 13:00:00,13593,3707,3522
2021-04-19 14:00:00,13109,3784,3550
2021-04-19 15:00:00,12570,3802,3611
2021-04-19 16:00:00,13004,4120,3888
2021-04-19 17:00:00,11972,3791,3570
2021-04-19 18:00:00,13586,4196,3992
2021-04-19 19:00:00,14027,4082,3883
2021-04-19 20:00:00,12452,4126,3953
2021-04-19 21:00:00,11841,3913,3695
2021-04-19 22:00:00,10931,3446,3242
2021-04-19 23:00:00,7775,2015,1887
2021-04-20 00:00:00,2881,1186,1138
2021-04-20 01:00:00,302,298,274
2021-04-20 02:00:00,225,213,206
2021-04-20 03:00:00,168,153,151
2021-04-20 04:00:00,141,138,138
2021-04-20 05:00:00,323,312,309
2021-04-20 06:00:00,818,797,796
2021-04-20 07:00:00,1313,1290,1282
2021-04-20 08:00:00,2030,1823,1766
2021-04-20 09:00:00,11635,3833,3640
2021-04-20 10:00:00,13733,4002,3829
2021-04-20 11:00:00,12610,3780,3587
2021-04-20 12:00:00,11764,3421,3308
2021-04-20 13:00:00,13135,3452,3297
2021-04-20 14:00:00,12766,3400,3223
2021-04-20 15:00:00,12147,3522,3336
2021-04-20 16:00:00,12362,3545,3378
2021-04-20 17:00:00,11538,3646,3478
2021-04-20 18:00:00,12503,3868,3700
2021-04-20 19:00:00,11133,3443,3324
2021-04-20 20:00:00,11059,3400,3292
2021-04-20 21:00:00,10781,3351,3240
2021-04-20 22:00:00,8828,3194,3106
2021-04-20 23:00:00,5225,1629,1583
2021-04-21 00:00:00,3341,1212,1189
2021-04-21 01:00:00,552,382,378
2021-04-21 02:00:00,186,180,178
2021-04-21 03:00:00,142,137,136
2021-04-21 04:00:00,126,125,124
2021-04-21 05:00:00,278,267,266
2021-04-21 06:00:00,731,723,718
2021-04-21 07:00:00,1266,1218,1210
2021-04-21 08:00:00,1742,1623,1592
2021-04-21 09:00:00,10731,3394,3214
